dll,rva,ord,type,who,kind,target,len
D2GAME.dll,0xA9107,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xAAAC5,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xAB200,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xAB26E,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xAB494,10004,NOP-out,logic-nop,code-removed,,30
D2GAME.dll,0xAB66F,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F2F0,4
D2GAME.dll,0xAB865,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xAB8E2,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xAB93A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F2F0,4
D2GAME.dll,0xAB99D,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xABB48,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xAC304,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xAC337,10004,inline-edit,logic-inline,value-edit,,11
D2GAME.dll,0xAC551,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E710,4
D2GAME.dll,0xAD792,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0xAD83D,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0xAD8ED,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0xAD99D,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0xADBE5,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EDE0,4
D2GAME.dll,0xAE87D,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1022B2D0,4
D2GAME.dll,0xAFD8E,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xAFF0C,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240670,14
D2GAME.dll,0xB0665,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xB072A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C59D0,4
D2GAME.dll,0xB11AA,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C59D0,4
D2GAME.dll,0xB1474,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xB1499,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xB1C71,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xB1DF9,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xB20F3,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xB3BBE,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xB3D0F,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0xB3E76,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0xB40C4,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xB418B,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0xB426C,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0xB4599,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0xB46A6,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EE60,4
D2GAME.dll,0xB5DD5,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xB64C5,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0xB6803,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EE60,4
D2GAME.dll,0xB695F,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xB6DB4,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xB72A3,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xB7B5A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xBB4B8,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021F690,4
D2GAME.dll,0xBC0B3,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B00,4
D2GAME.dll,0xBD346,10046,CALL-patch,PD2:ProjectDiablo.dll,control-redirect,0x10240780,28
D2GAME.dll,0xBD565,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5890,4
D2GAME.dll,0xBD936,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240850,4
D2GAME.dll,0xBD9A1,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xBDDE0,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240770,4
D2GAME.dll,0xBE71D,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240850,4
D2GAME.dll,0xBE85F,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240770,4
D2GAME.dll,0xBE873,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1022C4D0,4
D2GAME.dll,0xBE888,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241DF0,4
D2GAME.dll,0xBE8F1,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240940,4
D2GAME.dll,0xBEA26,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240940,4
D2GAME.dll,0xBEC80,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240940,4
D2GAME.dll,0xBF017,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xBF051,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xBF1EC,10046,inline-edit,logic-inline,value-edit,,7
D2GAME.dll,0xBF382,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C70A0,4
D2GAME.dll,0xBF5CA,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240710,4
D2GAME.dll,0xBF7BF,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1022B6F0,4
D2GAME.dll,0xBF88C,10046,NOP-out,logic-nop,code-removed,,4
D2GAME.dll,0xBF8A0,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1022B6F0,4
D2GAME.dll,0xBF8D3,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240850,4
D2GAME.dll,0xBF930,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xBFAB6,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102270D0,4
D2GAME.dll,0xBFBCD,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240770,4
D2GAME.dll,0xC0423,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102212F0,4
D2GAME.dll,0xC057D,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F740,4
D2GAME.dll,0xC0D4D,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xC16ED,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240400,4
D2GAME.dll,0xC81BD,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0xC8806,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0xC9071,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xC9FC9,10046,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,0x1357B58D,4
D2GAME.dll,0xCB0DF,10046,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xCCAC0,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0xCCAE3,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0xCD5DD,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0xCD5EC,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0xCE74F,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xCF4EB,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xCFB7A,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E850,4
D2GAME.dll,0xCFC58,10046,inline-edit,logic-inline,value-edit,,14
D2GAME.dll,0xCFDF0,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021FD20,4
D2GAME.dll,0xD00A0,10046,inline-edit,logic-inline,value-edit,,4
D2GAME.dll,0xD0383,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241EE0,4
D2GAME.dll,0xD0391,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241EA0,4
D2GAME.dll,0xD0655,10046,NOP-out,logic-nop,code-removed,,2
D2GAME.dll,0xD070F,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10217840,4
D2GAME.dll,0xD0ACD,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD14A3,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10237B50,4
D2GAME.dll,0xD14FF,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EF70,4
D2GAME.dll,0xD160F,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD163C,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD1F14,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD1F58,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD2375,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD294D,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD29C2,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD2BE6,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F780,4
D2GAME.dll,0xD2CD6,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xD2D7C,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xD2E20,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD2E8C,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xD3207,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F780,4
D2GAME.dll,0xD398E,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0xD40AB,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xD43EE,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F780,4
D2GAME.dll,0xD44DD,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD44F4,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD4C8C,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E510,4
D2GAME.dll,0xD58A7,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD5D02,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD6485,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD65E9,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD684C,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E510,4
D2GAME.dll,0xD6DCE,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xD7487,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD754E,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD7748,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD77AA,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5EF0,4
D2GAME.dll,0xD79D7,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD7B3C,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xD7EF5,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0xD8D6D,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD8E19,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD9296,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E5A0,4
D2GAME.dll,0xD93BA,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD94F9,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E8F0,4
D2GAME.dll,0xD9527,10046,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xD9762,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E8B0,4
D2GAME.dll,0xD98B7,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD9A41,10046,NOP-out,logic-nop,code-removed,,2
D2GAME.dll,0xD9A5F,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021C570,4
D2GAME.dll,0xD9DE3,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xD9F66,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F740,4
D2GAME.dll,0xDB0C0,10046,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xDB5B8,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C6520,4
D2GAME.dll,0xDB7A0,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F3C0,4
D2GAME.dll,0xDB7C2,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F3C0,4
D2GAME.dll,0xDB846,10046,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F3C0,4
D2GAME.dll,0xDC076,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241270,4
D2GAME.dll,0xDC181,10010,inline-edit,logic-inline,value-edit,,3
D2GAME.dll,0xDC478,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241360,4
D2GAME.dll,0xDC4EA,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EF20,4
D2GAME.dll,0xDC88E,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10217730,4
D2GAME.dll,0xDD13A,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101B1AB0,4
D2GAME.dll,0xDD179,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101B1AB0,4
D2GAME.dll,0xDD41B,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EE80,4
D2GAME.dll,0xDD52C,10010,CALL-patch,PD2:ProjectDiablo.dll,control-redirect,0x1023F210,136
D2GAME.dll,0xDD746,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EB70,4
D2GAME.dll,0xDDF26,10010,NOP-out,logic-nop,code-removed,,2
D2GAME.dll,0xDE219,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F920,4
D2GAME.dll,0xDE233,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101B1AB0,4
D2GAME.dll,0xDE288,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EEA0,4
D2GAME.dll,0xDE2AF,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CEB30,4
D2GAME.dll,0xDE559,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241320,4
D2GAME.dll,0xDE625,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xDE642,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405F0,4
D2GAME.dll,0xDE661,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240610,22
D2GAME.dll,0xDE736,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023ED20,4
D2GAME.dll,0xDE7BA,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240450,4
D2GAME.dll,0xDE89D,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240450,4
D2GAME.dll,0xDE95F,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240450,4
D2GAME.dll,0xDE9DE,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240450,4
D2GAME.dll,0xDEB8E,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240450,4
D2GAME.dll,0xDEDB0,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xDEE85,10010,NOP-out,logic-nop,code-removed,,14
D2GAME.dll,0xDEE9D,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0xE0B19,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0xE1073,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C7350,4
D2GAME.dll,0xE11DD,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0xE125E,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C8EE0,4
D2GAME.dll,0xE1272,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xE1298,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xE1325,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0xE1371,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xE13DB,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240580,4
D2GAME.dll,0xE14D3,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405C0,4
D2GAME.dll,0xE1543,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405C0,4
D2GAME.dll,0xE1B03,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E4E0,4
D2GAME.dll,0xE1BE2,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E4E0,4
D2GAME.dll,0xE1E8E,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C4FD0,4
D2GAME.dll,0xE222B,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xE22C3,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0xE58FE,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0xE97D8,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023FE50,4
D2GAME.dll,0xEAA30,10010,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xEB249,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E890,4
D2GAME.dll,0xEC767,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C73C0,4
D2GAME.dll,0xEC7F2,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xEC7FE,10010,inline-edit,logic-inline,value-edit,,11
D2GAME.dll,0xEC813,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xEC8C4,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xEC8CF,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xEC8DE,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xEC8F6,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xEC908,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xEC92D,10010,inline-edit,logic-inline,value-edit,,12
D2GAME.dll,0xEC954,10010,inline-edit,logic-inline,value-edit,,12
D2GAME.dll,0xEC99D,10010,inline-edit,logic-inline,value-edit,,9
D2GAME.dll,0xEC9C1,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xECA0B,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xECA16,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xECA33,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xECA42,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xECA52,10010,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0xECE97,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xED3DD,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0xED6DE,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0xED870,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xEDAD6,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xEDD47,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xEF36C,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0xEF40F,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102414F0,4
D2GAME.dll,0xF0C81,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0xF0EA2,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0xF0F02,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0xF1147,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EEC0,4
D2GAME.dll,0xF1197,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0xF11A4,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0xF1696,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EE60,4
D2GAME.dll,0xF16B5,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EDE0,4
D2GAME.dll,0xF181D,10010,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xF3BA4,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240850,4
D2GAME.dll,0xF42AE,10010,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xF4497,10010,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2Net.dll,0x066C0,10006,inline-edit,logic-inline,value-edit,,1
D2Net.dll,0x06917,10033,inline-edit,logic-inline,value-edit,,1
D2CLIENT.dll,0x024DA,,inline-edit,logic-inline,value-edit,,2
D2CLIENT.dll,0x10DFD,10003,CALL-patch,PD2:SGD2FreeRes.dll,control-redirect,0x6C7D15A0,76
D2CLIENT.dll,0x11522,10003,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,,16
D2CLIENT.dll,0x11582,10003,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,,4
D2CLIENT.dll,0x115BA,10003,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,,4
D2CLIENT.dll,0x115F2,10003,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,,4
D2CLIENT.dll,0x11793,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241D30,15
D2CLIENT.dll,0x117B0,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241D30,4
D2CLIENT.dll,0x11A27,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1018EC50,4
D2CLIENT.dll,0x11A53,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1018E9F0,4
D2CLIENT.dll,0x12EE3,10003,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,,4
D2CLIENT.dll,0x12EFA,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1018EB20,4
D2CLIENT.dll,0x12F32,10003,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,,16
D2CLIENT.dll,0x12F78,10003,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,,4
D2CLIENT.dll,0x12FB1,10003,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,,4
D2CLIENT.dll,0x13000,10003,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,,4
D2CLIENT.dll,0x138D7,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101B5EB0,4
D2CLIENT.dll,0x13FC8,10003,inline-edit,logic-inline,value-edit,,3
D2CLIENT.dll,0x140CC,10003,inline-edit,logic-inline,value-edit,,1
D2CLIENT.dll,0x1428D,10003,inline-edit,logic-inline,value-edit,,3
D2CLIENT.dll,0x144A2,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101B80F0,4
D2CLIENT.dll,0x14D6E,10003,inline-edit,logic-inline,value-edit,,1
D2CLIENT.dll,0x169ED,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241C90,4
D2CLIENT.dll,0x16B78,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241C90,4
D2CLIENT.dll,0x18D51,10003,NOP-out,logic-nop,code-removed,,2
D2CLIENT.dll,0x18D6F,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021C570,4
D2CLIENT.dll,0x18FB7,10003,inline-edit,logic-inline,value-edit,,3
D2CLIENT.dll,0x18FF7,10003,inline-edit,logic-inline,value-edit,,3
D2CLIENT.dll,0x1930C,10003,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C4E50,4
